orifice_size,aspect_ratio,width_ratio,normalized_orifice_length,normalized_oil_input_width,normalized_water_input_width,capillary_number,flow_rate_ratio,droplet_size,generation_rate
59.82846768,2.097867046,3.19261053,6.057242174,2.874296264,2.6867663,0.123364342,8.328927801,220.8138645,260.1966605
284.2944818,2.942887912,3.076266033,7.099381291,2.733720582,3.924561333,0.086238942,13.1966578,2304.921637,50.01148079
174.5138003,2.515293006,2.663907253,4.26520077,2.188239126,2.302552946,0.173065449,17.86468575,169.7407158,157.6798028
156.5290495,1.585926189,2.988290496,2.681556376,3.485954081,2.831385812,0.098808484,2.629340187,621.9049874,51.13874493
109.6124995,1.894022787,2.127001789,2.688555684,2.671232659,3.638508695,0.043386858,17.110462,217.8331345,59.62990702
174.5920421,2.586560127,3.84135152,1.965180413,3.678337164,2.090648549,0.041063529,7.443395546,633.9217127,25.40771543
64.29301482,1.24594422,2.534728076,7.58899195,2.468796515,3.132602688,0.215697923,14.98724219,60.48256345,536.0877987
236.6101943,2.659958087,2.766176709,1.45762928,2.663887425,3.079129255,0.040430322,3.868914419,1875.214597,14.09335458
219.5427731,2.260917466,2.117473119,6.862747187,2.587240746,3.46749386,0.19320998,5.938320057,842.5689729,102.2369763
53.83333572,2.739087381,3.391219151,3.360126363,2.483587041,3.118376362,0.06341225,19.08478635,174.3240559,201.2927519
56.2256786,1.503501769,2.052599185,5.310974868,2.332042054,3.255479829,0.104924413,14.45078605,84.84527483,269.7059854
101.0606864,2.755653696,3.353559248,5.928904565,2.615703521,3.072256364,0.08821667,12.05374068,611.6229277,129.97519
217.1440953,1.248158701,3.818550424,7.192796859,2.459373759,3.991879952,0.195298841,3.103914887,1993.230967,98.10031103
184.1284664,1.470058759,2.990846994,8.333605274,3.401016262,3.416962368,0.208333238,10.02138936,324.6592194,167.6471346
167.1768183,1.267986484,3.059357989,4.854143082,2.242908421,3.887980415,0.172902924,10.94688063,288.3057857,135.7934185
62.56674352,2.068696923,3.828053049,7.870735609,3.846532956,3.618543191,0.088792661,10.65366282,387.8126542,226.2593964
72.81739392,1.593902473,3.64831494,2.245715717,2.297243804,3.31090518,0.054598335,18.74788969,133.8911414,119.3827285
141.8613147,2.077852053,3.613494188,1.623047703,2.149392938,3.07710166,0.157572192,2.981130199,526.8691291,86.2052676
182.7569141,1.24370492,3.247137216,8.671281399,3.327041185,2.507095653,0.090428611,6.926857026,769.9202382,64.13413953
99.94410593,2.149164684,3.299364722,5.306288649,3.51179637,3.874009552,0.172850007,7.270214644,330.1131372,219.7360007
113.9861477,2.616254318,2.580134493,1.170690819,3.456513466,3.944059365,0.212039404,11.80735565,41.0537244,237.8758114
205.4733242,1.961852415,3.110482821,6.636816195,3.094987698,2.525068095,0.106294408,14.13961886,451.7263486,81.3964602
114.9497868,2.201826937,2.000192425,8.942475612,3.688709927,2.924309466,0.119560377,8.736028472,343.6120619,148.182038
219.1842294,1.237545156,2.462171028,6.408284448,2.649009976,3.26496013,0.058532969,19.15924935,470.376485,46.97557986
265.0622692,1.168086065,3.254338644,1.441609711,3.22753914,2.88197866,0.214838708,2.880075833,209.6215776,60.19593566
202.5867026,1.251040601,2.328106748,5.159495114,3.321384094,2.191397486,0.022186117,3.220666229,2811.042937,9.567208264
282.8087022,1.545665429,2.728605999,2.655162418,2.017266388,2.253660632,0.16615547,5.102339679,417.3317629,47.89072695
218.1084525,1.732780987,2.01919652,3.359178004,3.932428426,3.48379092,0.149362989,4.146289543,366.7046447,63.93962041
164.5390101,2.067972267,3.936823958,1.697573259,3.262556102,2.77598556,0.026124265,6.021254037,1230.031681,15.68843875
52.55181064,2.186125333,3.613395974,4.571975526,2.445419645,3.174699012,0.217289686,15.39827178,73.64109911,648.9499273
140.8752251,2.397527743,2.068518609,2.935740063,2.020843334,2.305740579,0.139862324,11.00994624,151.9732512,112.8741336
178.9899798,1.098680953,2.846478431,8.296238625,3.424023296,3.873430293,0.190606575,4.137244354,666.192029,126.063469
259.4954047,1.890501978,2.813505833,1.960862543,2.055446429,3.755861011,0.214493286,16.51946202,139.571108,119.8358419
56.9027326,1.467515529,3.470765322,3.4354975,3.473528341,3.831462116,0.124054454,2.242652047,394.7754584,195.3537178
258.2156379,1.181059867,3.262372384,2.648175947,2.582079406,3.527905569,0.112799019,10.46785704,304.8730761,51.69885897
229.2063984,1.111157512,3.950913255,1.887698132,3.191640718,3.676512413,0.1854963,16.74532739,70.44100593,123.6738966
244.6531864,2.406775656,3.246051209,6.938279284,3.10001854,3.480972029,0.205398365,16.67678971,434.7308277,150.4845037
264.6597004,2.924161027,2.462169621,2.074665816,3.329715174,2.329935047,0.150908044,3.576092484,512.5908128,47.60211402
235.3131274,1.957958329,3.137222706,5.889755778,2.682920125,2.795521864,0.083781757,11.87824794,891.3443972,50.45428828
171.3800587,1.870263473,3.02347664,8.579842769,3.906129163,2.923956293,0.093046915,3.11626603,2146.529187,63.57661042
105.154431,2.128270866,2.015153577,5.582236159,2.621038006,2.938833727,0.138035891,6.880714159,297.1987575,145.4878108
188.761969,2.905645672,2.259240289,6.499320601,3.532932907,2.104268119,0.158969089,9.578916016,315.0098773,113.1885988
209.6674334,1.707472735,3.954321142,5.781165875,2.04008923,2.538754614,0.064353379,19.13305492,827.1571154,53.95053279
218.0249476,2.551680287,3.547705321,2.953808786,3.771993406,3.716317292,0.097658982,16.03684134,366.7526001,72.96339686
70.61168584,1.780487962,3.92221917,6.895344125,3.564033209,2.638640989,0.103205886,19.95755872,122.2165744,283.2451173
158.5252254,2.350081732,2.883958219,7.50996449,3.572725543,2.308496407,0.146028464,12.56134464,284.2261895,143.6404541
98.63550403,2.37605292,3.244610745,2.78983144,2.930181847,3.93867848,0.046772566,4.370356722,1395.01158,46.58907952
216.2150944,2.032146517,2.260903443,2.04741109,2.869987901,2.919716641,0.163267112,19.64086833,64.52519662,119.9538123
103.4104581,1.630243988,2.368502967,1.770395914,2.302188588,2.743983798,0.048371643,18.96307393,91.85492918,69.64622571
84.73731093,2.122005193,3.840381633,8.59101366,2.893966813,3.777810563,0.026082136,10.38102179,2860.24539,48.64192489
117.2435845,1.098468452,3.622713023,1.592440753,2.508008458,3.40722177,0.195253155,5.340920363,96.79014386,146.3002681
198.4329194,1.824616882,3.381905342,6.195358174,2.339296671,2.26054899,0.141263617,16.74136479,309.970752,116.5483897
99.40393401,1.464567093,2.291347608,7.376167169,2.821178288,2.462664157,0.035148398,12.44748907,490.9326784,51.02930539
93.90919625,2.499972594,2.028976479,2.665068799,2.458572566,3.38880023,0.181089378,12.26410055,78.78854221,243.9886538
144.0438541,1.393027039,2.631788071,1.725348709,3.618062504,2.359414994,0.20656867,8.545163902,33.66088227,145.3628982
122.7314069,2.268422515,3.107477889,3.395871691,2.244975831,2.777904665,0.077734282,2.80397144,1667.855701,52.56527837
87.79323084,2.551588777,3.900213398,2.266473289,3.463954607,3.180599278,0.187550681,4.600092997,210.7473862,213.2316832
123.7938941,1.945875658,3.175222116,2.9886535,3.661219819,3.812838083,0.145265279,15.83777721,103.4738227,184.3574571
201.9879959,2.268147607,3.972018949,4.716459689,3.156733488,3.833388837,0.214747975,17.33684352,279.9433554,187.5626298
141.2798616,1.84099353,2.536178531,6.680783916,3.445102461,2.504338127,0.119684997,12.02129202,222.6587327,122.9580232
111.1657235,1.587633592,3.347135555,1.577921061,3.54587138,2.854171316,0.181367964,14.2482271,29.03457045,221.5668578
143.819761,1.478531759,3.706892382,5.094654985,2.036943255,2.774818316,0.19464249,13.76885596,204.1240097,195.2971488
61.23647009,2.802757511,2.163539861,7.355880558,3.125993665,3.837881585,0.02951477,12.19918086,931.383714,75.87630827
177.8847268,2.490877526,2.874265192,2.345732584,2.187603662,2.043695071,0.106116168,3.365050986,781.5749318,45.6572097
85.50955212,1.940439806,3.758881216,8.844068964,3.881518505,2.179913824,0.116036537,6.587875315,405.2500366,184.5025725
170.8683895,2.924028099,3.385744643,6.1560645,3.305855306,3.935590868,0.126365325,15.36078586,638.6830323,129.6725505
88.73185509,1.089684444,2.263189884,8.961654746,3.909543717,3.652713522,0.129776439,10.8776275,129.7923266,224.9022236
200.1468144,1.922135726,3.0449736,7.802775789,3.982946592,3.175666558,0.108308145,19.5807879,343.6406435,106.9009645
286.4809197,1.687632465,3.356417097,2.336713503,2.769461434,2.223203542,0.205834167,2.974651136,497.1476199,55.13733861
227.2145399,2.167604981,3.459768247,7.242722528,3.318150567,2.924146617,0.211728089,15.57969439,329.7089677,161.6377487
271.973085,1.078597461,2.630715099,2.372574355,3.001491929,3.952746378,0.203409076,16.59850341,71.41697973,110.8189151
101.8444389,2.606583847,3.769204846,6.870497171,2.142858811,2.734168231,0.219952517,6.472713209,616.1171518,265.5990804
76.24386282,2.62722336,2.002746615,3.81795078,2.509298101,2.928961796,0.110210479,4.479926214,362.0978258,132.7410079
291.7939797,2.997110062,2.612195259,7.499715943,3.553165311,2.64158501,0.036574975,19.87851711,1751.905309,24.55655912
56.22124597,2.905037276,2.130849947,6.901481833,2.30318145,3.659828566,0.200163755,8.680798272,219.6518567,473.1830615
200.8301491,1.028293046,2.343918247,6.345595125,3.449034355,2.554194219,0.091592815,3.515950865,706.3384075,43.86716073
269.8542549,1.169938253,2.170472137,6.744827379,3.598435392,2.468572113,0.190906388,2.538313095,654.3102483,66.11248354
252.1350151,1.329259476,2.497708335,8.546767405,2.210750986,2.287500901,0.114322628,4.622925074,1400.744503,48.73093198
110.203932,2.322156049,2.095434839,4.423794289,3.084145666,3.654955623,0.163774362,10.26232268,167.2681369,192.0253433
206.2207331,2.099461387,2.463752164,2.847718182,2.864010369,2.210252876,0.03910571,14.46692627,414.3670134,25.55470134
269.9359399,1.795041816,3.682021933,8.408756356,3.728311341,2.218204888,0.153057195,7.42984727,784.8908568,77.29006675
136.0415854,2.806962812,2.694811001,1.063241487,2.555546017,2.616944931,0.196384203,12.12948596,47.03601294,172.2671867
209.6598833,1.240538632,2.539624898,1.981372801,3.283074157,2.75340011,0.164534173,9.065642045,73.58602765,81.86553814
128.6895345,1.523160278,3.001787005,7.672828909,2.826019636,3.726603144,0.194501031,7.468405823,409.8381446,198.1351704
251.099582,1.174357341,2.735583173,7.877176745,2.700785933,2.812981725,0.181490899,17.71934056,205.7979821,126.5603897
233.8847541,1.300820612,2.326934055,5.319707318,3.560937624,2.320312108,0.219278157,3.251473561,344.1894692,84.75519742
248.1375849,2.671442672,2.430469605,2.258973928,2.244942253,3.18075288,0.160141145,3.504408339,918.8549152,52.56877436
258.0489494,2.277650755,2.385446527,3.434426351,3.859255389,3.398763584,0.128994825,2.03447048,1615.871711,43.46504217
98.71113837,1.804180559,2.155431091,1.584330483,3.091489428,2.481655105,0.145322156,10.69454035,31.41273741,160.5549642
91.46474641,2.595477182,3.131974927,2.499753857,3.887337179,2.635521236,0.154332473,4.370325948,186.8226971,161.3133607
203.4072088,2.981722504,2.686834329,8.629659619,3.626338396,2.620780154,0.174666311,4.200914713,1385.088007,106.248352
122.608464,1.538862243,3.734775424,8.367783212,3.613171185,2.615862367,0.166582193,6.609673816,387.7152273,179.8863506
206.2541959,2.909931698,2.156205736,8.044656183,3.787152634,3.969753405,0.119873866,19.11410041,476.2726225,116.1860715
259.4543663,1.440321874,2.638353528,4.866607239,2.687491081,2.821608886,0.145735041,16.89898365,204.5526157,88.05564096
87.29190179,2.266403832,2.404771693,2.742250521,2.811685913,2.679936673,0.041088679,8.759282693,345.5088991,50.98747602
217.0243103,2.071922013,3.966877814,6.963346485,2.050987265,3.055238435,0.160284888,19.29261425,598.3387148,138.1138567
144.8535517,2.502451869,3.26505994,7.210305258,3.082057339,2.544994208,0.09425097,3.836279119,1948.90087,73.00821816
116.4307192,2.570686057,3.725451181,2.221490417,2.328560218,3.278126623,0.158202873,15.53485351,141.891593,201.5003272
263.4371225,2.208928626,2.431535652,7.553413881,2.432277338,3.602240504,0.059018115,12.44255738,2155.495931,34.35624091
138.5142947,2.725294883,2.696865769,1.256401562,3.363547293,3.214296479,0.103284614,2.780645498,425.6013847,59.79096519
284.4728026,2.071118282,2.02350027,6.122538238,2.043048784,3.091976463,0.022437031,10.6975704,4602.431342,10.27302276
51.45998102,2.862263007,3.049917285,4.72754713,2.209831403,2.654541568,0.168967848,7.640753908,197.6028445,379.9783975
142.0704908,2.417828623,3.466647351,5.988293991,2.263242277,3.916868848,0.116237031,19.84011434,535.1326852,155.0135167
284.5271636,2.827760042,2.858782003,7.63872434,3.440580157,2.252541551,0.213361539,2.875013717,1875.22437,82.08723998
195.3851277,1.288500236,3.706934123,3.184274354,3.508766236,3.288966954,0.122510073,9.97619515,227.9133126,78.23194959
110.125262,2.521286622,3.1116775,3.248312356,3.073030061,2.603804865,0.087701061,16.9004217,160.4356125,125.2640251
109.6550056,2.455627991,3.062339439,5.617125909,3.832615913,2.667976952,0.079412587,3.663472458,1108.314521,77.12467293
111.869125,1.426799547,3.395169459,7.997714843,3.960525574,2.365941149,0.054629662,11.6270523,407.6181852,75.13823282
85.83685909,2.864535727,2.665285091,6.442836728,3.358282705,2.691771656,0.038647986,3.902791526,2243.714503,49.35971368
144.0570818,2.846571924,3.582657,8.301475448,2.404170648,2.787860247,0.083323684,17.21119696,986.151101,107.3927084
199.3484333,2.371176169,2.237988599,7.276971438,3.165408444,2.089182619,0.144478281,6.82536364,515.2327665,86.84742509
141.0670809,2.049424414,3.761698011,7.184364918,2.586221227,2.561306009,0.182508102,3.198930759,1325.374783,138.0576501
274.3237228,1.901591706,2.962589071,8.463190003,3.179434918,2.146154147,0.156049304,4.443122921,1273.347545,65.69114056
209.2010357,1.341720327,2.740632039,8.999473697,2.115494329,3.953382889,0.052186111,5.088022169,4872.442881,30.232279
213.026129,1.859024218,3.896519942,5.5732457,3.89191541,3.517692333,0.18909332,11.32844478,362.8699436,133.4446406
204.5908835,1.1636643,3.503713245,2.558704661,2.599277723,3.184513318,0.194217514,11.75775002,114.5092251,117.5591535
61.04853621,1.232647052,2.153434359,2.073067089,2.287708462,2.653327825,0.180134374,11.67136703,18.53236748,325.6298527
150.6584868,1.780973649,3.113171289,1.645431021,2.59702234,3.886679527,0.087631875,19.28460926,121.720546,93.96087737
173.9201937,2.752314896,2.474300482,1.087736655,2.192280185,2.99854935,0.091493091,13.16733841,146.2692988,64.896579
154.6727877,1.720084871,2.635884006,2.941711123,3.37019008,3.656538949,0.175221505,11.66358451,109.5182433,147.2028596
266.9593271,2.891633878,2.335244195,2.845157063,2.951678716,2.581950549,0.054512481,5.351985413,1537.782513,19.35554257
50.34500776,1.621068652,2.337683941,1.349611138,2.32633073,2.458055088,0.108504351,3.2403597,77.38059177,143.6786312
189.043825,2.923963676,2.663536041,8.134716748,2.125490989,2.749094685,0.022870529,17.04901016,3972.743474,21.56215898
239.005252,2.978685872,2.616769733,3.916300723,3.657946097,3.2888641,0.08472182,4.905883898,1578.228109,37.86601152
293.348025,2.95305066,3.258210021,2.153921663,3.450222017,2.131538073,0.049925928,17.15321297,438.5685399,26.46522177
96.07938952,1.150608881,2.553867077,1.752152367,3.219633576,2.376757423,0.053923064,6.421980979,105.4539749,49.03786115
203.5929628,1.507698804,2.977830624,1.08914636,3.822865705,2.02869935,0.038882261,5.153879706,263.6370513,15.83238855
294.7841467,2.959474228,3.380612429,5.767480564,2.121407328,2.107725627,0.180136909,4.847199602,1935.515307,64.72536384
218.3261709,1.573019577,2.21317715,1.482984548,3.628559163,2.341575386,0.138211427,5.903928347,89.14184857,54.26267108
244.0289822,2.21378864,3.425203455,5.692945075,3.770509732,3.354067049,0.033494541,9.486715997,2949.053633,19.17693669
171.1278742,1.62425082,2.164210668,3.64161001,3.954786104,3.219291337,0.213882465,5.339267265,156.1518944,124.6303983
180.9257801,2.377633304,2.828451758,8.405244075,2.368051564,2.85860414,0.101124808,13.07242577,933.8850038,89.17839561
64.84947639,2.05465593,2.218304708,1.310083828,3.090195789,2.642185223,0.117144188,9.214128215,30.67383881,185.4230779
194.0243448,1.596902346,3.18788454,6.326140486,2.150438783,3.983174981,0.175835828,12.16581465,541.040449,133.266634
248.5713297,2.349434931,2.024960346,4.341430883,3.425107539,2.456905781,0.142968992,7.215872322,356.982943,62.73218231
53.86027629,2.286375323,2.158534247,4.143750459,2.425306046,3.083703357,0.099802994,4.13220461,339.585621,168.8996179
151.6641539,1.230234447,3.144912663,8.755656801,2.199734968,2.936169337,0.116254828,9.010045845,654.6978121,104.5419857
89.89312508,2.200788692,3.992790171,2.889340457,2.366835261,3.480540126,0.113949976,9.155165278,321.7201169,152.6555888
187.191257,1.114041466,2.500828687,1.682645297,2.582285889,3.490122738,0.198578955,5.937588716,100.5903875,91.80203861
162.2111825,2.697326992,2.905957323,7.871819239,2.392324638,2.207995332,0.220790181,16.50671654,253.4640215,235.3535947
66.32899484,2.581120168,2.620108693,4.079136638,2.877796654,2.613150677,0.169987294,19.43657527,50.28834528,438.3381913
55.3257106,2.479667402,2.036240848,6.270886682,2.907951626,2.646961854,0.020192214,18.73344026,421.5387986,64.00685191
270.4889036,1.782154625,2.11560085,7.67978166,3.7642345,3.69328591,0.161891175,5.867595158,808.966213,74.52282976
219.3820944,1.400656951,3.45570446,1.006737953,2.538966705,2.628710836,0.168989548,14.53814227,45.0508557,98.47841294
236.2398598,1.215253524,2.872808574,3.848819968,3.082375048,3.633105634,0.129380345,9.732757448,297.1273913,66.77440607
136.8442887,1.022488042,2.859626397,6.581735627,3.268414152,2.510026756,0.136020415,13.4972429,110.1607169,147.8024326
200.5297636,2.181393792,2.799335239,7.113739477,3.699833604,3.137479923,0.066672418,14.17114765,781.8317689,55.03054356
290.3288842,2.410905088,2.501978447,5.231235065,3.821731344,3.070100759,0.14191625,7.349481343,705.6052677,59.59946218
160.064426,2.509568829,2.878668465,1.805700984,2.491966524,2.33081854,0.037120093,12.0007393,438.4101695,27.84911275
83.45300422,1.370577991,3.011745242,1.35269033,2.568233201,2.139139799,0.214360111,8.476387792,21.36054197,242.9769077
218.4095504,2.886925091,2.728864122,2.598763079,2.925193982,3.991911472,0.046080246,8.856298133,1495.253915,25.30500423
105.6119588,1.238713515,3.614576938,1.399860066,3.591519133,3.631342831,0.169320304,4.05104879,97.57501502,140.4995879
165.6100068,2.245691691,2.280674938,4.935835647,3.767245093,2.303271647,0.046018805,9.298532714,598.180585,34.49986366
232.4269435,2.911104894,3.675475237,2.74821679,3.365462346,3.298102857,0.080794264,12.88536399,643.3555514,50.20156802
199.074877,1.790056121,2.714729369,2.63832156,3.479386142,3.468681641,0.02790984,4.165645922,2188.565166,12.79782149
175.8921272,1.302981051,2.882106573,1.092722094,2.225070175,3.741729339,0.123102848,7.941910658,124.1480264,67.14101653
258.782974,2.146101708,3.109825966,8.005967157,2.502038847,2.799844587,0.023665846,11.48624115,5692.143035,13.74045435
74.7262231,1.474899676,3.600287961,3.840297064,3.161274717,2.348496058,0.209825502,4.916248321,109.7420542,271.5472952
221.0297253,1.487350254,2.303658258,2.635221034,3.760459191,3.112993939,0.125712286,14.75191645,89.08616542,79.77276895
156.7618702,1.193716176,2.53504905,2.68859345,3.694135711,2.53480607,0.166956081,9.439094842,55.53315139,117.6080331
248.9818853,2.862332004,2.876036466,3.423271094,3.388631456,3.019646891,0.077351646,3.894597975,2075.501577,30.23537921
189.5938137,1.55300247,3.253676693,5.543798925,3.651916964,2.940531907,0.161318665,14.30163879,185.3586055,132.924475
89.15823794,1.550238869,3.219242825,2.332082868,3.504070523,3.603724719,0.045754819,10.17962311,229.1226613,62.58050412
53.14795697,2.864638029,3.51923295,1.009862924,3.888120417,3.542506946,0.118595993,2.829685984,146.9026114,196.9689316
86.46864688,1.511625426,2.512782606,1.310416324,3.70818992,2.83058799,0.165860661,19.29118593,10.2678481,298.8951806
210.8885454,1.198203722,3.742738382,5.884870007,3.332332963,2.295399947,0.205703163,11.16450314,166.932005,134.6948417
133.8825402,1.988250517,2.918555516,8.534406829,2.614785776,3.033813285,0.15783993,5.693849757,855.9850902,146.0926652
140.41286,1.126281478,3.185041249,2.517339716,2.019560514,3.529234194,0.087492683,8.262796934,306.5035508,64.30576253
113.264394,1.750099764,2.435304865,3.444154482,3.040264341,3.673361653,0.125983957,3.238808907,492.3159942,97.78223725
151.8869576,1.912148906,2.711802687,3.182599013,2.671875739,2.383190022,0.085967005,12.12600375,214.474234,70.71413132
143.3526552,1.905033464,3.579674863,6.953853879,3.669109823,2.841794585,0.21035187,18.08053271,138.4368999,271.684176
296.976733,2.471568847,2.185000322,5.893996872,2.352710611,2.780154572,0.061509923,2.588361801,7015.955239,18.92230029
230.3699436,2.939137244,3.236685014,2.509840508,2.85859689,3.371553079,0.152782366,17.76868375,238.9685999,108.3825134
167.7259143,1.185274537,2.101697405,3.344503188,2.552481215,2.622118125,0.147679889,14.34791906,67.7486037,115.1407898
119.2184473,1.926568295,3.11419918,4.404993981,3.803740684,3.762550006,0.092916334,2.939987071,1140.915463,77.75098517
135.2449778,2.620706912,3.303891733,4.652205257,3.959198259,2.676714929,0.183803809,16.58037174,120.8566013,229.6313899
73.94641826,2.86538653,3.195491665,8.237099664,3.593331201,3.566625941,0.074017171,6.080138798,1230.061167,137.8221125
237.7195324,1.304771438,3.914539505,2.391358265,3.426711057,2.58935376,0.199060497,17.82894849,61.81981812,131.701079
293.7415597,1.583989174,2.990834156,8.649863741,2.365591107,2.028477656,0.046987798,16.29498247,1348.064779,27.12472635
175.6723739,1.228222744,3.280648538,3.645331392,3.869576576,2.492248875,0.120066955,10.6522913,129.9387723,86.00906928
266.0403206,1.704450393,3.009438918,8.433126119,3.451266484,2.044816308,0.13952912,2.898092218,1686.183006,56.48811677
224.0966201,1.532751578,3.427745789,8.028802379,2.40781832,3.619766895,0.214502212,5.778089134,1146.587837,118.667046
296.1995971,2.542305757,2.175489746,7.427534076,2.062197442,2.167650849,0.056748537,13.12734896,1716.885455,28.26177455
231.4574134,1.076954396,3.151049776,5.011450218,2.026466488,2.157347771,0.127948279,6.661665916,491.6437577,55.51416077
259.9174046,1.307900817,3.896884248,3.747550031,3.492856449,2.909382026,0.171264164,19.09370092,126.4557316,113.4928793
143.3218518,1.326311539,3.183044774,1.027214464,3.931765648,2.17743254,0.118714286,14.01486889,20.68839949,106.2742442
288.1670908,1.103053394,3.481417283,1.48800501,2.039310748,3.241111342,0.128882142,3.545993765,572.6393957,33.31749373
254.1891301,2.845651121,3.968480462,3.402708865,3.07031917,3.345630476,0.03143929,3.903894222,8671.841687,12.7003617
280.5120345,2.791422984,3.430046434,4.151243742,3.584717092,2.74420734,0.108379106,17.63655905,446.5375599,66.33481987
76.33791523,2.732456015,2.176085781,4.201414347,3.262776599,2.14356244,0.207221036,11.15845787,54.18458876,348.4735541
161.8101281,2.321243251,3.597248726,6.828946826,2.190593051,3.694081632,0.151918172,9.302335922,1101.015903,131.1336486
286.8232459,2.271540476,3.913287041,5.375063855,3.989081418,2.525008537,0.199915372,5.883638736,737.4930302,83.49212634
184.0922411,2.083063611,2.748677525,2.77263522,2.911328029,2.195103879,0.051276834,19.32117243,222.4148582,44.61074957
122.4828359,2.80005196,3.17131246,7.06051687,3.059306833,2.037215503,0.033993986,3.335040618,4510.52989,29.78490927
210.4040905,2.459218934,2.490515776,5.936056359,2.316973248,3.584104176,0.131349026,10.74809899,838.1847916,85.94631283
154.3062435,1.988757929,3.135730391,4.566497624,3.371200095,2.954631541,0.136823588,3.188205337,882.8743772,85.14561981
206.4669044,1.204910887,3.157952088,6.700165167,2.214630788,2.339123064,0.043375012,16.89765512,758.5463269,34.15351482
299.2568865,2.39541313,2.729227845,7.240380902,3.598414398,2.971516609,0.063692954,2.818718475,6515.528962,23.14993658
221.866545,2.437833956,3.29875107,5.227854454,3.181872168,3.725097839,0.119787367,19.6270704,464.4697483,101.2285146
233.770086,2.17131959,2.909569595,8.209775815,2.612707227,3.788094547,0.033445017,15.55564904,3378.961482,25.21367058
189.3705381,2.980158164,2.977940843,5.777129848,2.5259003,3.867078013,0.121372608,16.86360351,726.2323417,112.1359043
166.0991385,2.668057412,3.658675482,7.837493136,3.986185415,3.452236335,0.130297062,6.181433727,1366.415558,108.9766092
123.076453,1.882962246,2.409149036,2.989080099,3.132076715,2.901867726,0.032522168,15.04146062,316.077455,37.4652496
258.8275807,1.230719065,2.07201221,1.012489933,2.728315207,2.335903624,0.040633139,9.629583846,146.2261299,14.92105892
151.852692,2.648604036,2.776406142,4.883587525,2.561163391,2.203672829,0.08484151,11.69862402,472.746324,74.78898804
271.8777093,2.398654122,3.738266799,2.7275006,2.550262534,3.435005751,0.135637949,8.899609053,741.9366305,59.24182233
125.299962,2.983728654,2.335756978,4.765456394,2.97231793,2.960502243,0.199030764,6.338901523,328.5324986,177.5604636
111.7598268,1.255772694,3.564479833,5.097626365,2.478160145,3.630999399,0.155644385,12.0506214,199.2116937,195.5143548
126.8344657,2.334703879,3.951711036,1.178850037,2.053925987,3.31206985,0.155453248,13.01036562,109.9862071,158.3625056
197.5669608,1.688062248,3.056128743,1.657270126,2.054001803,2.84976186,0.0734715,9.822163172,324.7501941,39.28442505
231.4364193,1.36298419,2.788906015,1.415625605,2.627617085,2.0589092,0.119384297,8.643532544,94.56739977,48.74067933
171.8286737,2.075217876,2.338789928,3.044285896,3.805340421,3.8324655,0.116246884,4.367950404,503.5721558,65.83986011
198.2499844,2.268221069,2.277083043,4.296583554,2.657243747,3.400415921,0.041634636,16.13720076,837.9504722,32.59025977
264.8489567,1.827671487,3.129168101,4.032207647,2.223031646,2.252455998,0.111640955,10.87036628,509.9306719,51.28907521
124.6917158,1.760249488,3.3046121,3.678848498,3.778235114,2.094627816,0.07198059,18.77816702,109.4443901,96.38864462
143.5207894,2.038674137,2.586131246,3.199505368,3.569143816,2.63058005,0.136173546,4.313932384,303.7507975,86.99596762
253.4808143,2.308805835,2.901343658,6.789211036,3.482003467,2.44859111,0.111209095,13.98544218,521.2205708,70.01086956
196.412276,2.984113943,2.52108921,4.136087834,2.802589917,2.613387328,0.106437071,10.8359369,494.136391,70.1584691
140.0209935,1.881847161,3.01181915,7.018320673,3.452510073,3.191722877,0.100609803,5.939608537,861.6516062,88.00539166
158.9157557,2.121428064,2.800424992,2.634404602,3.946105385,3.115942132,0.199961738,7.293931456,134.6523112,137.8594873
137.6741328,2.789675024,3.631568266,8.202132817,2.048826644,3.625653065,0.114739344,11.46606515,1538.796669,132.3622447
297.6878487,2.091083631,3.588357899,7.829650275,3.943540788,2.233004275,0.209742156,11.6194328,406.3527347,110.2831849
170.7370551,2.758730742,3.137543148,1.976518748,2.346463114,2.686368886,0.177816191,9.632354993,195.243184,117.3622702
237.9861504,1.491993218,3.213851102,2.249485593,3.545432441,2.986039771,0.092447968,9.683320002,241.5083895,45.00326385
155.6151587,1.212107281,3.021509901,8.796409274,2.863082908,2.123608867,0.154686471,4.102264217,585.9857487,109.9348987
131.4229193,2.548787195,2.258513895,7.853165581,3.87540073,3.646032343,0.132848744,19.34677557,217.475362,199.7876353
261.9168671,1.314704392,3.83569777,1.786397772,2.349238896,2.916335175,0.19468957,18.8880399,79.65165532,115.5515369
163.5752677,2.641541875,2.381578814,4.506886525,3.772910236,2.833882319,0.116555791,18.08502535,165.2605069,121.9240527
238.3050782,2.143889829,3.256903737,1.276151614,3.546629078,3.257762819,0.111938184,17.6479786,98.7355212,73.11130548
168.4094639,1.690368962,3.366722081,2.238980599,3.070008725,2.499353711,0.079908195,17.97390971,121.6353575,73.16442457
97.94576765,2.176541007,3.876833238,1.860952958,2.256970417,2.583043099,0.128054268,7.123605479,192.9642755,129.942105
190.0544706,2.235087315,3.658217323,3.260664315,3.990057876,2.75995858,0.140706298,14.15289025,176.000082,111.2626208
168.969912,2.133045149,2.084822595,2.617294469,3.677344869,3.945001757,0.080132816,11.23267681,234.3960516,60.91696712
