chip_number,orifice_size,aspect_ratio,expansion_ratio,normalized_orifice_length,normalized_water_inlet,normalized_oil_inlet,flow_rate_ratio,capillary_number,regime,generation_rate,droplet_size
372,125,3,3,2.5,2,3,22,0.09,2,73.4006734007,104.9023553042
373,125,3,3,2.5,2,3,22,0.18,2,117.6866173504,112.9239928443
374,125,3,3,2.5,2,3,22,0.36,2,172.2632639355,125.3067195383
375,125,3,3,2.5,2,3,22,0.72,2,417.2061786434,117.5614694388
376,150,1,5,1.5,4,3,10,0.045,1,27.4368231047,93.4204500624
377,150,1,5,1.5,4,3,10,0.09,1,65.0847457627,88.2544929098
378,150,1,5,1.5,4,3,10,0.18,1,198.3914209115,76.6888568519
379,150,1,5,1.5,4,3,10,0.36,2,47.7227059612,155.3608319863
380,150,1,5,1.5,4,3,10,0.72,2,119.3029490617,144.2257582143
381,150,1,5,1.5,4,3,13,0.045,1,33.8835794961,79.7827529324
382,150,1,5,1.5,4,3,13,0.09,1,72.4832214765,78.0134735056
383,150,1,5,1.5,4,3,13,0.18,2,14.371657754,168.5607624957
384,150,1,5,1.5,4,3,13,0.36,2,69.2934782609,125.7104325102
385,150,1,5,1.5,4,3,13,0.72,2,122.0498988537,131.1493970991
386,150,1,5,1.5,4,3,16,0.045,1,42.471042471,69.047654164
387,150,1,5,1.5,4,3,16,0.09,1,46.2711864407,84.5446937846
388,150,1,5,1.5,4,3,16,0.18,2,38.3064516129,113.4425354216
389,150,1,5,1.5,4,3,16,0.36,2,67.0277589709,118.6110083423
390,150,1,5,1.5,4,3,16,0.72,2,117.1717171717,124.0544358496
391,150,1,5,1.5,4,3,19,0.045,1,43.9367311072,64.4702639898
392,150,1,5,1.5,4,3,19,0.09,1,105.9892328398,60.5654262813
393,150,1,5,1.5,4,3,19,0.18,2,35.9060402685,109.4627081469
394,150,1,5,1.5,4,3,19,0.36,2,74.5967741935,108.0833198289
395,150,1,5,1.5,4,3,19,0.72,2,139.8526456798,110.4379817486
396,150,1,5,1.5,4,3,22,0.045,1,60.2226720648,55.2703645338
397,150,1,5,1.5,4,3,22,0.09,1,66.4429530201,67.3916400969
398,150,1,5,1.5,4,3,22,0.18,2,37.8122889939,102.4600767739
399,150,1,5,1.5,4,3,22,0.36,2,64.0982503365,108.2663776994
400,150,1,5,1.5,4,3,22,0.72,2,136.1502347418,106.1156728313
401,150,1.5,6,2,2,3.5,10,0.045,1,114.1085790885,87.3758995234
402,150,1.5,6,2,2,3.5,10,0.09,2,11.5646258503,236.1187970387
403,150,1.5,6,2,2,3.5,10,0.18,2,34.3003412969,207.0546280574
404,150,1.5,6,2,2,3.5,10,0.36,2,77.967806841,198.4065392472
405,150,1.5,6,2,2,3.5,10,0.72,2,175.4032258065,190.7766541202
406,150,1.5,6,2,2,3.5,13,0.045,1,127.1782841823,77.2168926835
407,150,1.5,6,2,2,3.5,13,0.09,2,18.9701897019,183.4436777717
408,150,1.5,6,2,2,3.5,13,0.18,2,35.5450236967,187.4751469002
409,150,1.5,6,2,2,3.5,13,0.36,2,74.4966442953,184.5728140725
410,150,1.5,6,2,2,3.5,13,0.72,2,188.4641180416,170.666026371
411,150,1.5,6,2,2,3.5,16,0.045,1,97.0824949698,78.8395472732
412,150,1.5,6,2,2,3.5,16,0.09,2,23.9379635873,158.406146542
413,150,1.5,6,2,2,3.5,16,0.18,2,39.4470667566,168.9686717517
414,150,1.5,6,2,2,3.5,16,0.36,2,81.4343163539,167.19319951
415,150,1.5,6,2,2,3.5,16,0.72,2,175.3681392236,163.122622274
416,150,1.5,6,2,2,3.5,19,0.045,1,90.1006711409,76.3256567593
417,150,1.5,6,2,2,3.5,19,0.09,2,15.6675749319,172.2883705861
418,150,1.5,6,2,2,3.5,19,0.18,2,40.8441116406,157.7211993371
419,150,1.5,6,2,2,3.5,19,0.36,2,77.8301886792,160.2853610636
420,150,1.5,6,2,2,3.5,19,0.72,2,155.1376762928,160.4651742737
421,150,1.5,6,2,2,3.5,22,0.045,1,139.6169354839,62.8122231488
422,150,1.5,6,2,2,3.5,22,0.09,2,27.8532608696,135.438306559
423,150,1.5,6,2,2,3.5,22,0.18,2,49.2219215156,141.1423490684
424,150,1.5,6,2,2,3.5,22,0.36,2,79.346361186,151.662376178
425,150,1.5,6,2,2,3.5,22,0.72,2,180.4158283032,145.3132827708
426,150,2,2,2.5,2.5,4,10,0.045,1,75.7268424611,106.2762981901
427,150,2,2,2.5,2.5,4,10,0.09,2,88.8290713324,126.9632388691
428,150,2,2,2.5,2.5,4,10,0.18,2,179.9331103679,126.4258851339
429,150,2,2,2.5,2.5,4,10,0.36,2,390.5723905724,123.0219246747
430,150,2,2,2.5,2.5,4,10,0.72,2,727.1959459459,125.9918770273
431,150,2,2,2.5,2.5,4,13,0.045,1,48.7804878049,112.7517274853
432,150,2,2,2.5,2.5,4,13,0.09,2,91.6442048518,115.1278109113
433,150,2,2,2.5,2.5,4,13,0.18,2,185.9060402685,114.5849064098
434,150,2,2,2.5,2.5,4,13,0.36,2,359.4902749832,115.8793892929
435,150,2,2,2.5,2.5,4,13,0.72,2,734.100135318,115.0783104273
436,150,2,2,2.5,2.5,4,16,0.045,1,68.4563758389,93.9741500097
437,150,2,2,2.5,2.5,4,16,0.09,2,99.1957104558,104.6306062763
438,150,2,2,2.5,2.5,4,16,0.18,2,205.4886211513,103.4118827562
439,150,2,2,2.5,2.5,4,16,0.36,2,491.9678714859,97.3936829779
440,150,2,2,2.5,2.5,4,16,0.72,2,708.3333333333,108.6693680971
441,150,2,2,2.5,2.5,4,19,0.045,1,51.747311828,97.418006141
442,150,2,2,2.5,2.5,4,19,0.09,2,95.4942837929,100.0658851125
443,150,2,2,2.5,2.5,4,19,0.18,2,170.4697986577,103.9296222955
444,150,2,2,2.5,2.5,4,19,0.36,2,385.2842809365,99.7787517796
445,150,2,2,2.5,2.5,4,19,0.72,2,706.5948855989,102.7034420359
446,150,2,2,2.5,2.5,4,22,0.045,2,63.4278002699,86.6866575821
447,150,2,2,2.5,2.5,4,22,0.09,2,90.6040268456,96.9779441401
448,150,2,2,2.5,2.5,4,22,0.18,2,193.5483870968,94.8714677467
449,150,2,2,2.5,2.5,4,22,0.36,2,437.4581939799,91.081453325
450,150,2,2,2.5,2.5,4,22,0.72,2,794.384667115,94.0607674458
451,150,2.5,3,3,3,2,10,0.045,1,22.4184782609,135.061896995
452,150,2.5,3,3,3,2,10,0.09,1,35.2585627938,146.3266236875
453,150,2.5,3,3,3,2,10,0.18,2,36.1016949153,182.913469871
454,150,2.5,3,3,3,2,10,0.36,2,85.4068594486,172.9553365451
455,150,2.5,3,3,3,2,10,0.72,2,146.9798657718,181.8397953555
456,150,2.5,3,3,3,2,13,0.045,1,19.1403626595,130.4478874764
457,150,2.5,3,3,3,2,13,0.09,1,56.9323509712,114.2818854867
458,150,2.5,3,3,3,2,13,0.18,2,43.8892640108,157.0318216828
459,150,2.5,3,3,3,2,13,0.36,2,86.9272237197,157.5427771812
460,150,2.5,3,3,3,2,13,0.72,2,143.7206178643,167.8626494398
461,150,2.5,3,3,3,2,16,0.045,1,26.8456375839,108.7435867199
462,150,2.5,3,3,3,2,16,0.09,1,59.4996619337,105.0832251695
463,150,2.5,3,3,3,2,16,0.18,2,50.3693754197,139.9563806608
464,150,2.5,3,3,3,2,16,0.36,2,73.875083949,155.2001824697
465,150,2.5,3,3,3,2,16,0.72,2,165.6606304494,149.3923819931
466,150,2.5,3,3,3,2,19,0.045,1,33.0411328388,95.8220325084
467,150,2.5,3,3,3,2,19,0.09,1,70.3753351206,93.8325519957
468,150,2.5,3,3,3,2,19,0.18,2,55.3691275168,128.0602834105
469,150,2.5,3,3,3,2,19,0.36,2,83.836351442,140.5085959446
470,150,2.5,3,3,3,2,19,0.72,2,169.2307692308,140.0760563492
471,150,2.5,3,3,3,2,22,0.045,1,28.0054644809,96.4227991633
472,150,2.5,3,3,3,2,22,0.09,1,59.6514745308,94.4199136659
473,150,2.5,3,3,3,2,22,0.18,2,47.1698113208,128.6449114481
474,150,2.5,3,3,3,2,22,0.36,2,77.4410774411,137.3937134464
475,150,2.5,3,3,3,2,22,0.72,2,158.740790355,136.2713242798
476,150,3,4,1,3.5,2.5,10,0.045,1,14.8950575491,164.7249592007
477,150,3,4,1,3.5,2.5,10,0.09,1,32.0819112628,160.7052474899
478,150,3,4,1,3.5,2.5,10,0.18,2,27.815468114,212.3397702901
479,150,3,4,1,3.5,2.5,10,0.36,2,42.9582210243,231.4486774305
480,150,3,4,1,3.5,2.5,10,0.72,2,89.2617449664,228.5204166359
481,150,3,4,1,3.5,2.5,13,0.045,1,16.9371912491,144.6034171256
482,150,3,4,1,3.5,2.5,13,0.09,1,30.0751879699,150.452555272
483,150,3,4,1,3.5,2.5,13,0.18,2,24.9826509368,201.6505961065
484,150,3,4,1,3.5,2.5,13,0.36,2,57.9124579125,191.9692564965
485,150,3,4,1,3.5,2.5,13,0.72,2,105.9691482227,197.7451616275
486,150,3,4,1,3.5,2.5,16,0.045,1,4.1554054054,215.5405612935
487,150,3,4,1,3.5,2.5,16,0.09,1,32.7516778523,136.4579859296
488,150,3,4,1,3.5,2.5,16,0.18,2,35.3260869565,167.644108437
489,150,3,4,1,3.5,2.5,16,0.36,2,51.8518518519,185.8554845002
490,150,3,4,1,3.5,2.5,16,0.72,2,94.3396226415,191.8118462501
491,150,3,4,1,3.5,2.5,19,0.045,1,5.8585858586,181.520078427
492,150,3,4,1,3.5,2.5,19,0.09,2,21.0702341137,149.2711281186
493,150,3,4,1,3.5,2.5,19,0.18,2,37.9194630872,154.6161568254
494,150,3,4,1,3.5,2.5,19,0.36,2,55.8170813719,171.2497283364
495,150,3,4,1,3.5,2.5,19,0.72,2,86.5191146881,186.4339103562
496,150,3,4,1,3.5,2.5,22,0.045,1,15.0501672241,126.2172756113
497,150,3,4,1,3.5,2.5,22,0.09,2,20.979020979,142.357658579
498,150,3,4,1,3.5,2.5,22,0.18,2,29.5126973233,160.0723322777
499,150,3,4,1,3.5,2.5,22,0.36,2,50.4710632571,168.6482171943
500,150,3,4,1,3.5,2.5,22,0.72,2,96.1667787492,171.3947631111
501,175,1,6,2.5,3,2.5,10,0.045,1,16.1943319838,129.5862222112
502,175,1,6,2.5,3,2.5,10,0.09,1,90.5432595573,91.9894026623
503,175,1,6,2.5,3,2.5,10,0.18,1,219.7324414716,86.2452354022
504,175,1,6,2.5,3,2.5,10,0.36,2,42.4881033311,187.9118014474
505,175,1,6,2.5,3,2.5,10,0.72,2,70.8502024291,199.6516042878
506,175,1,6,2.5,3,2.5,13,0.045,1,32.4324324324,94.1973930709
507,175,1,6,2.5,3,2.5,13,0.09,1,120.5626255861,76.6133566679
508,175,1,6,2.5,3,2.5,13,0.18,1,165.1006711409,86.9232138537
509,175,1,6,2.5,3,2.5,13,0.36,2,48.6016371078,164.6310522375
510,175,1,6,2.5,3,2.5,13,0.72,2,82.9399865138,173.5737575324
511,175,1,6,2.5,3,2.5,16,0.045,1,30.1003344482,90.1120232044
512,175,1,6,2.5,3,2.5,16,0.09,1,143.6241610738,67.438413451
513,175,1,6,2.5,3,2.5,16,0.18,1,205.1470588235,75.4463232133
514,175,1,6,2.5,3,2.5,16,0.36,2,41.2719891746,162.225097186
515,175,1,6,2.5,3,2.5,16,0.72,2,84.2318059299,161.1342286792
516,175,1,6,2.5,3,2.5,19,0.045,1,53.3783783784,70.3029447099
517,175,1,6,2.5,3,2.5,19,0.09,1,83.6142953473,76.2684865993
518,175,1,6,2.5,3,2.5,19,0.18,1,152.1155137676,78.7149944455
519,175,1,6,2.5,3,2.5,19,0.36,2,38.7959866221,156.3854594093
520,175,1,6,2.5,3,2.5,19,0.72,2,101.8893387314,142.8101431771
521,175,1,6,2.5,3,2.5,22,0.045,1,50.1672240803,68.3490146601
522,175,1,6,2.5,3,2.5,22,0.09,1,94.9197860963,69.6247042193
523,175,1,6,2.5,3,2.5,22,0.18,2,27.2851296044,132.9179409799
524,175,1,6,2.5,3,2.5,22,0.36,2,44.966442953,141.7771033971
525,175,1,6,2.5,3,2.5,22,0.72,2,96.7092008059,138.3852101866
526,175,1.5,2,3,3.5,3,10,0.045,1,16.960651289,145.4558914556
