chip_number,orifice_size,aspect_ratio,expansion_ratio,normalized_orifice_length,normalized_water_inlet,normalized_oil_inlet,flow_rate_ratio,capillary_number,regime,generation_rate,droplet_size
662,100,2,5,3,2,2.5,16,0.528768,2,138.9076196898,107.5085173787
663,75,2.0196769703,4.0242140324,2.0587802142,3.0413731649,2.9380317607,20,0.1,1,139.5286195286,42.9302670823
664,150,1.5,6,2,2,3.5,22,0.066096,1,139.6169354839,62.8122231488
665,150,1,5,1.5,4,3,19,1.057536,2,139.8526456798,110.4379817486
666,75,2,4,2,3,3,16,0.528768,2,140.6882591093,80.927015831
667,175,2,3,1,4,3.5,19,1.057536,2,140.7307171854,160.4812724762
668,100,3,2,1.5,3,3.5,13,0.264384,2,140.7506702413,99.534098559
669,175,1,5.961528047,2.495028136,3.017040258,2.485131774,14,0.15,1,140.8450704225,73.7452291192
670,175,1.4947161163,2.0161337939,2.9944451987,3.4887570027,2.9835210564,8,0.2,1,141.5322580645,111.5162743096
671,75,2.9981811682,5.9994886647,2.9999407955,3.9968498082,3.9999673622,20,0.1,1,142.1832884097,48.3804102779
672,75,1,2.1948630113,1,2.0134566606,2.1475925075,8,0.1,1,142.4731182796,48.5656268559
673,75,3,6,3,4,4,10,0.132192,1,143.2396251673,66.7542729018
674,175,1,6,2.5,3,2.5,16,0.132192,1,143.6241610738,67.438413451
675,150,2.5,3,3,3,2,13,1.057536,2,143.7206178643,167.8626494398
676,125,2.5,2,2,4,2.5,10,0.528768,2,144.4444444444,123.137771649
677,75,1.5,3,1.5,2.5,2.5,22,0.264384,2,145.1612903226,52.6479724147
678,100,1.5,4,2.5,4,2,19,1.057536,2,145.7774798928,86.0934678582
679,125,1.5,5,1,3,4,13,0.528768,2,146.7025572005,118.2846874964
680,175,1.5,2,3,3.5,3,10,0.528768,2,146.7828418231,141.6936506639
681,150,2.5,3,3,3,2,10,1.057536,2,146.9798657718,181.8397953555
682,125,1,4,3,2.5,3.5,10,0.132192,1,147.0785762257,72.6446045105
683,100,2.5,6,1,2.5,3,16,1.057536,2,147.5519785379,139.1652192762
684,100,1.5,4,2.5,4,2,22,1.057536,2,147.8873239437,81.595649597
685,125,1.5,5,1,3,4,19,0.528768,2,147.9488903833,103.9362638154
686,100,2.5,6,1,2.5,3,13,1.057536,2,148.4949832776,148.8220686067
687,75,1,2,1,2,2,13,0.132192,1,149.5956873315,44.0035618319
688,125,1.5,5,1,3,4,16,0.528768,2,150.234741784,109.5028492998
689,75,2,4,2,3,3,22,0.528768,2,150.3026227303,71.1906665178
690,100,3,2,1.5,3,3.5,10,0.264384,2,151.8096514745,105.9261939351
691,175,1,6,2.5,3,2.5,19,0.264384,1,152.1155137676,78.7149944455
692,175,2.5,4,1.5,2,4,22,0.528768,2,152.144772118,166.5562729581
693,100,3,2,1.5,3,3.5,16,0.264384,2,152.2177419355,90.4846150154
694,75,3,6,3,4,4,22,0.132192,1,153.2258064516,50.1859245807
695,100,2.8101,2,1.5029,2.9903,3.57789,14,0.2,2,153.5258562794,84.677497226
696,125,2.5,2,2,4,2.5,16,0.528768,2,153.5353535354,103.1609768216
697,100,1,3,2,3.5,4,16,0.528768,2,153.8461538462,77.6903906859
698,100,1,3,2,3.5,4,13,0.132192,1,154.1554959786,52.4141718858
699,100,2.8101,2,1.5029,2.9903,3.57789,20,0.2,2,154.2588866533,75.0662069666
700,175,1.5,2,3,3.5,3,16,0.528768,2,154.7220361688,119.037766265
701,100,1,3,2,3.5,4,22,0.528768,2,154.9865229111,69.6943077562
702,75,3,6,3,4,4,10,1.057536,2,155.033557047,130.0333906398
703,150,1.5,6,2,2,3.5,19,1.057536,2,155.1376762928,160.4651742737
704,175,1.4947161163,2.0161337939,2.9944451987,3.4887570027,2.9835210564,14,0.2,1,155.8249158249,89.6186533001
705,125,1,4,3,2.5,3.5,13,0.528768,2,155.8265582656,103.6441727703
706,75,1.5,3,1.5,2.5,2.5,19,0.264384,2,156.25,53.944636977
707,100,1,3,2,3.5,4,10,0.132192,1,156.7768037761,56.883841142
708,75,2.9981811682,5.9994886647,2.9999407955,3.9968498082,3.9999673622,8,0.15,1,156.9416498994,72.7305295499
709,100,1.5,4,2.5,4,2,13,0.264384,1,157.0469798658,60.0399843605
710,175,2,3,1,4,3.5,13,1.057536,2,158.7088096839,174.9673701901
711,150,2.5,3,3,3,2,22,1.057536,2,158.740790355,136.2713242798
712,175,1.5,2,3,3.5,3,19,0.528768,2,158.7868632708,111.442992027
713,75,3,6,3,4,4,19,0.132192,1,160.7501674481,51.8638935054
714,100,2,5,3,2,2.5,22,0.528768,2,161.0738255034,92.0256736534
715,75,1.5,3,1.5,2.5,2.5,16,0.132192,1,161.3987895091,44.8527835079
716,100,2.5,6,1,2.5,3,19,1.057536,2,161.9433198381,127.4031507783
717,100,1.9553008214,4.8683210109,2.9748367992,2.000092512,2.4407430055,14,0.1,1,162.8342245989,60.3458195793
718,100,1,3,2,3.5,4,19,0.528768,2,162.8532974428,71.9867878068
719,125,1,4,3,2.5,3.5,19,0.132192,1,163.5262449529,56.6160389082
720,100,3,2,1.5,3,3.5,19,0.264384,2,163.6363636364,83.4113893722
721,75,3,6,3,4,4,13,1.057536,2,164.5484949833,116.8022033156
722,75,3,6,3,4,4,13,0.132192,1,164.7612642905,58.3759515015
723,175,1,6,2.5,3,2.5,13,0.264384,1,165.1006711409,86.9232138537
724,150,2.5,3,3,3,2,16,1.057536,2,165.6606304494,149.3923819931
725,175,1,5.961528047,2.495028136,3.017040258,2.485131774,20,0.15,1,165.8799730276,62.0034479725
726,175,2,3,1,4,3.5,22,1.057536,2,167.115903,144.3195079911
727,150,2.5,3,3,3,2,19,1.057536,2,169.2307692308,140.0760563492
728,75,2.0196769703,4.0242140324,2.0587802142,3.0413731649,2.9380317607,8,0.15,1,169.2411014103,62.5402814076
729,75,3,6,3,4,4,19,1.057536,2,169.8113207547,101.8489862329
730,150,2,2,2.5,2.5,4,19,0.264384,2,170.4697986577,103.9296222955
731,125,1,4,3,2.5,3.5,16,0.132192,1,170.9115281501,59.0775835122
732,175,2,3,1,4,3.5,10,1.057536,2,171.6968477532,186.016336082
733,125,3,3,2.5,2,3,22,0.528768,2,172.2632639355,125.3067195383
734,175,1.5,2,3,3.5,3,13,0.264384,1,173.2706514439,97.5010669793
735,175,2,3,1,4,3.5,16,1.057536,2,174.0294511379,158.3279597923
736,100,1,3,2,3.5,4,16,0.132192,1,175.0841750842,46.8770807105
737,175,1,5.961528047,2.495028136,3.017040258,2.485131774,8,0.2,1,175.1170568562,90.9628219267
738,150,1.5,6,2,2,3.5,16,1.057536,2,175.3681392236,163.122622274
739,150,1.5,6,2,2,3.5,10,1.057536,2,175.4032258065,190.7766541202
740,75,3,6,3,4,4,16,1.057536,2,175.6393001346,106.6472261119
741,125,1,4,3,2.5,3.5,8,0.1,1,175.7575757576,67.1669318235
742,100,2.8101,2,1.5029,2.9903,3.57789,13,0.26,2,179.8788694482,89.8554626934
743,150,2,2,2.5,2.5,4,10,0.264384,2,179.9331103679,126.4258851339
744,150,1.5,6,2,2,3.5,22,1.057536,2,180.4158283032,145.3132827708
745,75,2.5,5,2.5,3.5,3.5,19,0.132192,1,180.8439383791,47.2503984217
746,175,1.5,2,3,3.5,3,22,0.528768,2,180.9236947791,101.6099202966
747,75,3,6,3,4,4,22,1.057536,2,182.4596774194,94.6964277407
748,125,1,4,3,2.5,3.5,16,0.528768,2,182.7632461435,91.7072248077
749,125,1,4,3,2.5,3.5,22,0.132192,1,183.2214765101,51.9102933289
750,125,1,4,3,2.5,3.5,22,0.528768,2,183.749157114,82.3234990161
751,150,2,2,2.5,2.5,4,13,0.264384,2,185.9060402685,114.5849064098
752,100,1.9553008214,4.8683210109,2.9748367992,2.000092512,2.4407430055,20,0.1,1,185.9919571046,51.2582425767
753,150,1.5,6,2,2,3.5,13,1.057536,2,188.4641180416,170.666026371
754,100,2.5,6,1,2.5,3,22,1.057536,2,188.5080645161,115.3368740135
755,125,3,3,2.5,2,3,16,0.528768,2,190.6040268456,134.7189822631
756,75,2.9981811682,5.9994886647,2.9999407955,3.9968498082,3.9999673622,14,0.15,1,192.2304085733,56.408269306
757,125,1,4,3,2.5,3.5,19,0.528768,2,192.9530201342,85.0494362725
758,100,2,5,3,2,2.5,10,0.132192,1,193.5483870968,70.9210310423
759,150,2,2,2.5,2.5,4,22,0.264384,2,193.5483870968,94.8714677467
760,125,3,3,2.5,2,3,13,0.528768,2,194.7615849563,143.3388537634
761,75,1,2.1948630113,1,2.0134566606,2.1475925075,14,0.1,1,195.9812458138,36.2372963526
762,100,3,2,1.5,3,3.5,22,0.264384,2,196.7871485944,74.6958873708
763,150,1,5,1.5,4,3,10,0.264384,1,198.3914209115,76.6888568519
764,75,2.0196769703,4.0242140324,2.0587802142,3.0413731649,2.9380317607,14,0.15,1,200.4704301075,49.0492444349
765,75,2.9981811682,5.9994886647,2.9999407955,3.9968498082,3.9999673622,21.995937486,0.1442162442,1,203.02,47.0262148764
766,125,3,3,2.5,2,3,10,0.528768,2,204.0268456376,154.0341582555
767,125,1.5,5,1,3,4,22,1.057536,2,204.3624161074,111.9758327911
768,175,1,5.961528047,2.495028136,3.017040258,2.485131774,14,0.2,1,204.8484848485,71.6390480992
769,175,1,6,2.5,3,2.5,16,0.264384,1,205.1470588235,75.4463232133
770,150,2,2,2.5,2.5,4,16,0.264384,2,205.4886211513,103.4118827562
771,75,1.5,3,1.5,2.5,2.5,10,0.528768,2,205.9611520429,76.7752156386
772,125,1,4,3,2.5,3.5,10,0.528768,2,207.2102425876,102.865425487
773,125,3,3,2.5,2,3,19,0.528768,2,207.8272604588,123.602552701
774,100,2,5,3,2,2.5,16,0.132192,1,208.3333333333,59.1668767142
775,100,1.5,4,2.5,4,2,16,0.264384,1,209.1152815013,50.9248352935
776,100,2,5,3,2,2.5,10,1.057536,2,209.6989966555,138.1028913167
777,100,2,5,3,2,2.5,13,1.057536,2,210.1206434316,126.4535027518
778,125,1,4,3,2.5,3.5,14,0.1,1,210.4557640751,52.4880659293
779,75,2.5,5,2.5,3.5,3.5,22,1.057536,2,211.006077,85.4834631755
780,75,2.5,5,2.5,3.5,3.5,16,1.057536,2,213.5171486214,94.6826508432
781,100,1,3,2,3.5,4,19,0.132192,1,215.1983860121,41.3255504222
782,75,2.5,5,2.5,3.5,3.5,19,1.057536,2,216.7338709677,88.9667775014
783,100,2,5,3,2,2.5,19,0.132192,1,217.1581769437,55.1055020588
784,100,1.5,4,2.5,4,2,19,0.264384,1,218.6030893217,47.3836216823
785,175,1,6,2.5,3,2.5,10,0.264384,1,219.7324414716,86.2452354022
786,100,2,5,3,2,2.5,16,1.057536,2,219.9260752688,116.2169088002
787,75,1,2,1,2,2,16,0.132192,1,220.1342281879,36.0999101353
788,125,2.5,2,2,4,2.5,13,1.057536,2,220.5783456624,123.4429126777
789,175,1,5.961528047,2.495028136,3.017040258,2.485131774,20,0.2,1,221.0738255034,62.0127460338
790,125,1.5,5,1,3,4,19,1.057536,2,221.2508406187,114.5124467195
791,75,1,2,1,2,2,19,0.132192,1,221.7741935484,34.0058606048
792,125,1.5,5,1,3,4,16,1.057536,2,222.5773889637,121.0222423645
793,75,2.9981811682,5.9994886647,2.9999407955,3.9968498082,3.9999673622,8,0.2,1,227.2117962466,70.7617842144
794,75,2,4,2,3,3,13,1.057536,2,228.4946236559,92.9586250481
795,75,1.5,3,1.5,2.5,2.5,16,0.528768,2,230.2278820375,63.2494638918
796,100,1.9553008214,4.8683210109,2.9748367992,2.000092512,2.4407430055,8,0.15,1,230.5107526882,74.1381582622
797,125,2.5,2,2,4,2.5,22,1.057536,2,232.3310810811,101.8102658835
798,125,2.5,2,2,4,2.5,10,1.057536,2,233.7139019476,132.1518927176
799,75,2.5,5,2.5,3.5,3.5,13,1.057536,2,234.3223196224,98.3714303671
800,125,1.5,5,1,3,4,10,1.057536,2,235.3732347007,138.9354841918
801,100,2,5,3,2,2.5,22,1.057536,2,235.661268556,102.1326478097
802,75,2.5,5,2.5,3.5,3.5,10,1.057536,2,237.2139973082,106.9238412361
803,175,2.5,4,1.5,2,4,19,1.057536,2,238.0632145259,189.8084747846
804,125,1.5,5,1,3,4,13,1.057536,2,238.2629107981,126.7843375311
805,100,2,5,3,2,2.5,19,1.057536,2,239.0498652291,106.7384406407
806,75,2,4,2,3,3,16,1.057536,2,239.4082044385,85.4036568287
807,175,2.5,4,1.5,2,4,13,1.057536,2,241.7730020148,214.2958919871
808,75,2,4,2,3,3,10,1.057536,2,241.935483871,99.5396893344
809,125,1,4,3,2.5,3.5,20,0.1,1,242.4731182796,44.4555163932
810,75,1.5,3,1.5,2.5,2.5,13,0.528768,2,243.1346282652,66.560936818
811,125,2.5,2,2,4,2.5,19,1.057536,2,244.2641129032,105.1389932624
812,75,2,4,2,3,3,19,1.057536,2,246.6487935657,79.851903267
813,175,2.5,4,1.5,2,4,22,1.057536,2,247.311827957,178.4740345997
814,175,2.5,4,1.5,2,4,16,1.057536,2,247.8231748158,198.3247571753
815,175,2.5,4,1.5,2,4,10,1.057536,2,248.322147651,231.8065725781
816,125,2.5,2,2,4,2.5,16,1.057536,2,249.3120805369,110.5809884878
817,75,2,4,2,3,3,22,1.057536,2,255.8606831882,75.1197370094
818,75,1.5,3,1.5,2.5,2.5,19,0.528768,2,256.0240963855,57.6507110386
819,75,1,2.1948630113,1,2.0134566606,2.1475925075,20,0.1,1,256.8166554735,29.4025892631
820,100,1,3,2,3.5,4,22,0.132192,1,260.067114094,36.9470819522
821,100,2,5,3,2,2.5,13,0.132192,1,260.4026845638,58.8629408915
822,100,3,2,1.5,3,3.5,10,0.528768,2,261.3941018767,111.347695418
823,75,1.5,3,1.5,2.5,2.5,22,0.528768,2,267.6056338028,54.097455462
824,100,1.9553008214,4.8683210109,2.9748367992,2.000092512,2.4407430055,14,0.15,1,268.3254875588,58.484241811
825,175,1,5.961528047,2.495028136,3.017040258,2.485131774,13,0.26,1,269.6296296296,73.1275233879
826,75,2.0196769703,4.0242140324,2.0587802142,3.0413731649,2.9380317607,8,0.2,1,273.6842105263,58.6441609118
827,100,1.9553008214,4.8683210109,2.9748367992,2.000092512,2.4407430055,20,0.15,1,288.9261744966,50.6636596322
828,100,1,3,2,3.5,4,10,1.057536,2,291.9463087248,92.4723404816
829,75,1,2.1948630113,1,2.0134566606,2.1475925075,8,0.15,1,292.6174496644,43.7357912516
830,125,1,4,3,2.5,3.5,8,0.15,1,293.9597315436,64.7730976894
831,75,1,2,1,2,2,22,0.132192,1,295.2571810287,29.4374999349
832,100,1,3,2,3.5,4,10,0.264384,1,300.6012024048,57.6893896781
833,175,1.5,2,3,3.5,3,16,1.057536,2,303.631472764,119.7925737924
834,100,2,5,3,2,2.5,22,0.132192,1,306.7649028801,46.769433466
835,125,1,4,3,2.5,3.5,19,0.264384,1,306.7649028801,57.8375752535
836,100,3,2,1.5,3,3.5,22,0.528768,2,307.0707070707,81.1383435879
837,125,1,4,3,2.5,3.5,10,0.264384,1,311.0367892977,71.3059736877
838,75,1,2,1,2,2,10,0.528768,2,312.4579124579,59.6391522662
839,75,2.0196769703,4.0242140324,2.0587802142,3.0413731649,2.9380317607,20,0.15,1,313.8790035587,37.5054477123
840,75,2.0196769703,4.0242140324,2.0587802142,3.0413731649,2.9380317607,20,0.2,1,316.7676767677,41.1542225313
841,100,3,2,1.5,3,3.5,16,0.528768,2,320.4697986577,88.9496268865
842,100,1,3,2,3.5,4,16,0.264384,1,323.5097119893,48.130873883
843,100,1.9553008214,4.8683210109,2.9748367992,2.000092512,2.4407430055,8,0.2,1,324.8322147651,72.7833549462
844,75,1,2,1,2,2,10,0.264384,1,327.6094276094,46.5943411385
845,125,1,4,3,2.5,3.5,14,0.15,1,337.1812080537,51.3479934915
846,100,1,3,2,3.5,4,13,1.057536,2,338.4615384615,80.6545032037
847,100,3,2,1.5,3,3.5,13,0.528768,2,340.0267737617,93.4604078117
848,75,1,2,1,2,2,13,0.264384,1,348.1182795699,41.8371326171
849,125,1,4,3,2.5,3.5,16,1.057536,2,352.4645509791,92.8263675349
850,75,1,2,1,2,2,16,0.264384,1,353.0598520511,38.856397457
851,125,1,4,3,2.5,3.5,16,0.264384,1,355.466130114,58.3118873712
852,175,1.5,2,3,3.5,3,19,1.057536,2,356.5683646113,107.2226859605
853,75,1,2,1,2,2,16,0.528768,2,359.2493297587,48.6732098395
854,150,2,2,2.5,2.5,4,13,0.528768,2,359.4902749832,115.8793892929
855,125,1,4,3,2.5,3.5,13,0.264384,1,362.7844712182,62.0677240861
856,75,1,2,1,2,2,13,0.528768,2,363.3916554509,51.9624001515
857,175,1.5,2,3,3.5,3,10,1.057536,2,365.9090909091,131.6621933685
858,75,1,2.1948630113,1,2.0134566606,2.1475925075,14,0.15,1,367.0033670034,33.6538196125
859,100,1.9553008214,4.8683210109,2.9748367992,2.000092512,2.4407430055,14,0.2,1,371.3037634409,57.7647150012
860,75,2.0196769703,4.0242140324,2.0587802142,3.0413731649,2.9380317607,13,0.26,1,372.8927848955,49.1069950741
861,100,1,3,2,3.5,4,16,1.057536,2,373.2441471572,72.8464708033
862,125,1,4,3,2.5,3.5,20,0.15,1,373.907195696,44.0476426356
863,100,1,3,2,3.5,4,13,0.264384,1,374.4966442953,49.1242298324
864,75,1,2,1,2,2,19,0.264384,1,377.1043771044,35.8960708658
865,175,1.5,2,3,3.5,3,22,1.057536,2,381.0483870968,99.8737176409
866,75,2.0196769703,4.0242140324,2.0587802142,3.0413731649,2.9380317607,14,0.2,1,381.3871817384,43.5685704738
867,125,1,4,3,2.5,3.5,10,1.057536,2,382.9431438127,105.6100055988
868,175,1.5,2,3,3.5,3,13,1.057536,2,383.4005376344,118.7736571452
869,150,2,2,2.5,2.5,4,19,0.528768,2,385.2842809365,99.7787517796
870,150,2,2,2.5,2.5,4,10,0.528768,2,390.5723905724,123.0219246747
871,100,3,2,1.5,3,3.5,19,0.528768,2,392.6174496644,78.5004406421
872,75,1,2,1,2,2,19,0.528768,2,396.2264150943,44.4866423631
873,125,3,3,2.5,2,3,19,1.057536,2,400.5302013423,125.1391459384
874,125,1,4,3,2.5,3.5,22,1.057536,2,409.1213950369,79.4312763238
875,125,1,4,3,2.5,3.5,8,0.2,1,413.2343011479,63.6411578207
876,125,1,4,3,2.5,3.5,19,1.057536,2,414.4869215292,83.0478424687
877,125,1,4,3,2.5,3.5,13,1.057536,2,415.5495978552,94.1660656474
878,125,3,3,2.5,2,3,22,1.057536,2,417.2061786434,117.5614694388
879,125,1,4,3,2.5,3.5,22,0.264384,1,418.6202277294,49.657197368
880,125,3,3,2.5,2,3,10,1.057536,2,421.8938885158,152.3310369736
881,75,1,2.1948630113,1,2.0134566606,2.1475925075,20,0.15,1,425.0334672021,28.4543945709
882,125,3,3,2.5,2,3,16,1.057536,2,426.0093896714,129.8204445241
883,100,1,3,2,3.5,4,19,1.057536,2,429.5302013423,65.6443083974
884,150,2,2,2.5,2.5,4,22,0.528768,2,437.4581939799,91.081453325
885,125,3,3,2.5,2,3,13,1.057536,2,438.8903833221,137.7493857221
886,75,1.5,3,1.5,2.5,2.5,13,1.057536,2,444.1453566622,68.6019806697
887,75,1.5,3,1.5,2.5,2.5,10,1.057536,2,445.0402144772,74.8214974099
888,75,1.5,3,1.5,2.5,2.5,16,1.057536,2,451.6129032258,63.6596196417
889,75,1,2.1948630113,1,2.0134566606,2.1475925075,8,0.2,1,453.0201342282,41.6112541711
890,125,1,4,3,2.5,3.5,14,0.2,1,461.8501012829,50.8889897574
891,100,1,3,2,3.5,4,22,1.057536,2,465.1941097724,60.8733519666
892,75,1,2,1,2,2,22,0.264384,1,475.4539340955,31.6428017276
893,75,1,2.1948630113,1,2.0134566606,2.1475925075,22,0.1784693024,1,476.59,28.1148180663
894,150,2,2,2.5,2.5,4,16,0.528768,2,491.9678714859,97.3936829779
895,125,1,4,3,2.5,3.5,20,0.2,1,495.6346541303,44.1336285822
896,75,1.5,3,1.5,2.5,2.5,19,1.057536,2,497.311827957,58.2146134133
897,75,1,2,1,2,2,22,0.528768,2,497.646267653,39.2657737539
898,75,1,2,1,2,2,10,1.057536,2,532.9744279946,62.888298559
899,75,1.5,3,1.5,2.5,2.5,22,1.057536,2,533.8698859826,54.1427253203
900,75,1,2,1,2,2,13,1.057536,2,538.0361930295,57.4407834391
901,75,1,2.1948630113,1,2.0134566606,2.1475925075,14,0.2,1,564.7651006711,32.0834705083
902,125,1,4,3,2.5,3.5,13,0.26,1,581.3797722706,52.7246311105
903,100,3,2,1.5,3,3.5,19,1.057536,2,609.5751854349,85.4140927991
904,75,1,2.1948630113,1,2.0134566606,2.1475925075,20,0.2,1,621.6487935657,27.5902057538
905,100,3,2,1.5,3,3.5,13,1.057536,2,629.4552790854,95.900399233
906,100,3,2,1.5,3,3.5,22,1.057536,2,637.6518218623,80.1286324542
907,75,1,2,1,2,2,16,1.057536,2,646.2801608579,50.4225764865
908,100,3,2,1.5,3,3.5,10,1.057536,2,651.4131897712,103.4755261463
909,100,3,2,1.5,3,3.5,16,1.057536,2,680.5090421969,87.1910414327
910,75,1,2,1,2,2,22,1.057536,2,697.5184439973,44.205792103
911,150,2,2,2.5,2.5,4,19,1.057536,2,706.5948855989,102.7034420359
912,150,2,2,2.5,2.5,4,16,1.057536,2,708.3333333333,108.6693680971
913,75,1,2.1948630113,1,2.0134566606,2.1475925075,13,0.26,1,721.5347593583,33.0771094468
914,150,2,2,2.5,2.5,4,10,1.057536,2,727.1959459459,125.9918770273
915,150,2,2,2.5,2.5,4,13,1.057536,2,734.100135318,115.0783104273
916,150,2,2,2.5,2.5,4,22,1.057536,2,794.384667115,94.0607674458
917,75,1,2,1,2,2,19,1.057536,2,818.7458081824,44.0052411857
