chip_number,orifice_size,aspect_ratio,expansion_ratio,normalized_orifice_length,normalized_water_inlet,normalized_oil_inlet,flow_rate_ratio,capillary_number,regime,generation_rate,droplet_size
701,75,2,4,2,3,3,22,0.264384,2,78.37837838,70.19989925
702,100,2.8101,2,1.5029,2.9903,3.57789,22,0.1308,2,113.27,69.96
703,100,1,3,2,3.5,4,22,0.528768,2,154.9865229,69.69430776
704,175,1,6,2.5,3,2.5,22,0.132192,1,94.9197861,69.62470422
705,100,1.955300821,4.868321011,2.974836799,2.000092512,2.440743006,14,0.05,1,53.45869711,69.42986139
706,75,3,6,3,4,4,22,0.066096,1,28.93674293,69.42768552
707,100,1,3,2,3.5,4,10,0.066096,1,43.49291976,69.22558968
708,100,1.5,4,2.5,4,2,10,0.264384,1,133.8028169,69.12096595
709,150,1,5,1.5,4,3,16,0.066096,1,42.47104247,69.04765416
710,125,1,4,3,2.5,3.5,13,0.132192,1,131.9677636,69.01064709
711,75,2.998181168,5.999488665,2.999940796,3.996849808,3.999967362,14,0.05,1,35.47523427,68.69650289
712,100,1.5,4,2.5,4,2,22,0.264384,2,62.08053691,68.64973037
713,75,1.5,3,1.5,2.5,2.5,13,1.057536,2,444.1453567,68.60198067
714,175,1,6,2.5,3,2.5,22,0.066096,1,50.16722408,68.34901466
715,75,1.5,3,1.5,2.5,2.5,16,0.033048,1,11.51515152,68.12600808
716,75,1.5,3,1.5,2.5,2.5,22,0.033048,1,8.54816825,67.66190806
717,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,8,0.1,1,89.44182919,67.5747532
718,175,1,6,2.5,3,2.5,16,0.132192,1,143.6241611,67.43841345
719,150,1,5,1.5,4,3,22,0.132192,1,66.44295302,67.3916401
720,125,1,4,3,2.5,3.5,8,0.1,1,175.7575758,67.16693182
721,75,1,2,1,2,2,13,0.066096,1,21.0454854,67.15286434
722,75,1,2,1,2,2,13,0.033048,1,10.68521031,66.81077364
723,75,3,6,3,4,4,10,0.132192,1,143.2396252,66.7542729
724,100,2,5,3,2,2.5,19,0.033048,1,30.63308373,66.68632574
725,75,1.5,3,1.5,2.5,2.5,13,0.528768,2,243.1346283,66.56093682
726,75,1,2,1,2,2,10,0.066096,1,28.57142857,66.18933072
727,125,1.5,5,1,3,4,22,0.066096,1,62.54203093,65.94177852
728,100,1,3,2,3.5,4,19,1.057536,2,429.5302013,65.6443084
729,75,1.5,3,1.5,2.5,2.5,13,0.264384,2,126.7605634,65.63925545
730,125,2,6,1.5,3.5,2,22,0.066096,1,42.35090752,65.59941851
731,75,2.5,5,2.5,3.5,3.5,19,0.066096,1,33.99048266,65.47030306
732,100,2,5,3,2,2.5,16,0.066096,1,78.37837838,65.05132429
733,100,1.5,4,2.5,4,2,16,0.132192,1,50.26809651,65.00559604
734,125,1,4,3,2.5,3.5,8,0.15,1,293.9597315,64.77309769
735,75,2.5,5,2.5,3.5,3.5,22,0.066096,1,30.40774015,64.70617382
736,100,2.8101,2,1.5029,2.9903,3.57789,20,0.05,1,60.79354405,64.49935698
737,150,1,5,1.5,4,3,19,0.066096,1,43.93673111,64.47026399
738,75,2.5,5,2.5,3.5,3.5,10,0.132192,1,135.3609626,64.45552983
739,100,1,3,2,3.5,4,19,0.264384,2,114.7651007,64.20542147
740,100,1,3,2,3.5,4,13,0.066096,1,42.31027535,64.01421887
741,75,1.5,3,1.5,2.5,2.5,16,1.057536,2,451.6129032,63.65961964
742,125,1,4,3,2.5,3.5,8,0.2,1,413.2343011,63.64115782
743,75,2,4,2,3,3,10,0.132192,1,115.9322034,63.60112219
744,175,1,5.961528047,2.495028136,3.017040258,2.485131774,20,0.1,1,102.4932615,63.59431626
745,75,1.5,3,1.5,2.5,2.5,10,0.066096,1,45.76043069,63.38056684
746,75,1.5,3,1.5,2.5,2.5,16,0.528768,2,230.227882,63.24946389
747,75,2,4,2,3,3,16,0.066096,1,36.84922245,63.2421617
748,125,1,4,3,2.5,3.5,22,0.033048,1,25.33692722,63.23744248
749,150,1.5,6,2,2,3.5,22,0.066096,1,139.6169355,62.81222315
750,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,8,0.15,1,169.2411014,62.54028141
751,125,1,4,3,2.5,3.5,13,0.264384,1,362.7844712,62.06772409
752,175,1,5.961528047,2.495028136,3.017040258,2.485131774,20,0.2,1,221.0738255,62.01274603
753,175,1,5.961528047,2.495028136,3.017040258,2.485131774,20,0.15,1,165.879973,62.00344797
754,75,1,2,1,2,2,16,0.033048,1,11.34020619,61.11882529
755,75,2,4,2,3,3,19,0.066096,1,34.50608931,61.04353783
756,100,1,3,2,3.5,4,22,1.057536,2,465.1941098,60.87335197
757,150,1,5,1.5,4,3,19,0.132192,1,105.9892328,60.56542628
758,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,14,0.05,1,35.71428571,60.44049624
759,75,2.5,5,2.5,3.5,3.5,13,0.132192,1,126.5182186,60.40309431
760,100,1.955300821,4.868321011,2.974836799,2.000092512,2.440743006,14,0.1,1,162.8342246,60.34581958
761,75,1.5,3,1.5,2.5,2.5,16,0.264384,2,132.7967807,60.30735861
762,125,1,4,3,2.5,3.5,19,0.066096,1,68.07511737,60.18143018
763,100,1.5,4,2.5,4,2,13,0.264384,1,157.0469799,60.03998436
764,100,1,3,2,3.5,4,22,0.264384,2,121.9758065,59.91387227
765,75,1,2,1,2,2,10,0.528768,2,312.4579125,59.63915227
766,75,1,2,1,2,2,16,0.066096,1,24.94942684,59.20682735
767,100,2,5,3,2,2.5,16,0.132192,1,208.3333333,59.16687671
768,100,2,5,3,2,2.5,22,0.033048,1,37.89403085,59.15894231
769,125,1,4,3,2.5,3.5,16,0.132192,1,170.9115282,59.07758351
770,100,2,5,3,2,2.5,13,0.132192,1,260.4026846,58.86294089
771,100,1.5,4,2.5,4,2,22,0.132192,1,49.39516129,58.80115491
772,100,1.955300821,4.868321011,2.974836799,2.000092512,2.440743006,20,0.05,1,61.82795699,58.72956754
773,100,1,3,2,3.5,4,19,0.033048,1,18.76274643,58.71010401
774,100,1,3,2,3.5,4,16,0.066096,1,44.62474645,58.68236437
775,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,8,0.2,1,273.6842105,58.64416091
776,75,1.5,3,1.5,2.5,2.5,10,0.132192,1,115.7718121,58.60417298
777,75,1,2,1,2,2,19,0.033048,1,10.86956522,58.5373941
778,100,1.955300821,4.868321011,2.974836799,2.000092512,2.440743006,14,0.15,1,268.3254876,58.48424181
779,75,3,6,3,4,4,16,0.132192,1,133.6898396,58.40194804
780,75,3,6,3,4,4,13,0.132192,1,164.7612643,58.3759515
781,125,1,4,3,2.5,3.5,16,0.264384,1,355.4661301,58.31188737
782,75,2.998181168,5.999488665,2.999940796,3.996849808,3.999967362,14,0.1,1,116.5438714,58.22237336
783,75,1.5,3,1.5,2.5,2.5,19,1.057536,2,497.311828,58.21461341
784,100,1.5,4,2.5,4,2,19,0.132192,1,59.10006716,58.16222702
785,125,1,4,3,2.5,3.5,19,0.264384,1,306.7649029,57.83757525
786,75,1.5,3,1.5,2.5,2.5,13,0.066096,1,46.40215198,57.80414679
787,100,1.955300821,4.868321011,2.974836799,2.000092512,2.440743006,14,0.2,1,371.3037634,57.764715
788,100,1,3,2,3.5,4,10,0.264384,1,300.6012024,57.68938968
789,75,1.5,3,1.5,2.5,2.5,19,0.528768,2,256.0240964,57.65071104
790,75,2,4,2,3,3,22,0.066096,1,35.71428571,57.46912614
791,75,2,4,2,3,3,16,0.132192,1,99.52606635,57.21552243
792,100,2,5,3,2,2.5,19,0.066096,1,97.97297297,57.0262655
793,100,1,3,2,3.5,4,10,0.132192,1,156.7768038,56.88384114
794,75,2.5,5,2.5,3.5,3.5,16,0.132192,1,124.1496599,56.71999124
795,75,2,4,2,3,3,13,0.132192,1,125.7545272,56.7166383
796,75,1,2.194863011,1,2.013456661,2.147592508,8,0.05,1,44.93628437,56.62796092
797,125,1,4,3,2.5,3.5,19,0.132192,1,163.526245,56.61603891
798,75,2.998181168,5.999488665,2.999940796,3.996849808,3.999967362,14,0.15,1,192.2304086,56.40826931
799,100,2,5,3,2,2.5,22,0.066096,1,88.47184987,56.18481623
800,75,2.998181168,5.999488665,2.999940796,3.996849808,3.999967362,20,0.05,1,47.06477733,55.510746
801,125,1,4,3,2.5,3.5,14,0.05,1,89.14209115,55.47235123
802,150,1,5,1.5,4,3,22,0.066096,1,60.22267206,55.27036453
803,100,2,5,3,2,2.5,19,0.132192,1,217.1581769,55.10550206
804,125,1,4,3,2.5,3.5,22,0.066096,1,78.75335121,54.59412747
805,75,1.5,3,1.5,2.5,2.5,22,0.528768,2,267.6056338,54.09745546
806,75,1.5,3,1.5,2.5,2.5,19,0.264384,2,156.25,53.94463698
807,75,1,2,1,2,2,19,0.066096,1,28.55200544,53.45256726
808,75,1.5,3,1.5,2.5,2.5,16,0.066096,1,48.7804878,53.04740123
809,100,1,3,2,3.5,4,19,0.066096,1,50.95108696,53.0196879
810,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,14,0.1,1,107.1910871,52.79171665
811,75,1.5,3,1.5,2.5,2.5,22,0.264384,2,145.1612903,52.64797241
812,75,1.5,3,1.5,2.5,2.5,13,0.132192,1,123.9086635,52.4945814
813,125,1,4,3,2.5,3.5,14,0.1,1,210.4557641,52.48806593
814,100,1,3,2,3.5,4,13,0.132192,1,154.155496,52.41417189
815,100,1,3,2,3.5,4,22,0.033048,1,22.83411686,52.36734467
816,75,1,2,1,2,2,13,0.528768,2,363.3916555,51.96240015
817,75,1,2,1,2,2,22,0.033048,1,13.42975207,51.95074155
818,125,1,4,3,2.5,3.5,22,0.132192,1,183.2214765,51.91029333
819,75,3,6,3,4,4,19,0.132192,1,160.7501674,51.86389351
820,125,1,4,3,2.5,3.5,14,0.15,1,337.1812081,51.34799349
821,100,1.955300821,4.868321011,2.974836799,2.000092512,2.440743006,20,0.1,1,185.9919571,51.25824258
822,100,1.5,4,2.5,4,2,16,0.264384,1,209.1152815,50.92483529
823,125,1,4,3,2.5,3.5,14,0.2,1,461.8501013,50.88898976
824,100,1.955300821,4.868321011,2.974836799,2.000092512,2.440743006,20,0.15,1,288.9261745,50.66365963
825,75,2,4,2,3,3,19,0.132192,1,121.8120805,50.51086678
826,75,3,6,3,4,4,22,0.132192,1,153.2258065,50.18592458
827,100,1,3,2,3.5,4,22,0.066096,1,52.88784419,49.86701088
828,125,1,4,3,2.5,3.5,22,0.264384,1,418.6202277,49.65719737
829,75,1,2,1,2,2,10,0.132192,1,135.7526882,49.60504265
830,75,1.5,3,1.5,2.5,2.5,19,0.132192,2,102.0134228,49.35439642
831,100,1,3,2,3.5,4,13,0.264384,1,374.4966443,49.12422983
832,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,13,0.26,1,372.8927849,49.10699507
833,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,14,0.15,1,200.4704301,49.04924443
834,75,1,2,1,2,2,16,0.528768,2,359.2493298,48.67320984
835,75,1.5,3,1.5,2.5,2.5,19,0.066096,1,53.34233626,48.62328264
836,75,1,2.194863011,1,2.013456661,2.147592508,8,0.1,1,142.4731183,48.56562686
837,75,2.998181168,5.999488665,2.999940796,3.996849808,3.999967362,20,0.1,1,142.1832884,48.38041028
838,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,20,0.05,1,48.99328859,48.29800147
839,100,1,3,2,3.5,4,16,0.264384,1,323.509712,48.13087388
840,75,1.5,3,1.5,2.5,2.5,22,0.132192,2,95.84450402,47.98802247
841,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,19.37037833,0.047141212,1,50.31,47.44576584
842,100,1.5,4,2.5,4,2,19,0.264384,1,218.6030893,47.38362168
843,75,2.5,5,2.5,3.5,3.5,19,0.132192,1,180.8439384,47.25039842
844,75,2,4,2,3,3,22,0.132192,1,130.2153432,47.04403108
845,75,2.998181168,5.999488665,2.999940796,3.996849808,3.999967362,21.99593749,0.144216244,1,203.02,47.02621488
846,100,1,3,2,3.5,4,16,0.132192,1,175.0841751,46.87708071
847,100,2,5,3,2,2.5,22,0.132192,1,306.7649029,46.76943347
848,125,1,4,3,2.5,3.5,20,0.05,1,104.1948579,46.75787487
849,75,1,2,1,2,2,10,0.264384,1,327.6094276,46.59434114
850,75,1.5,3,1.5,2.5,2.5,16,0.132192,1,161.3987895,44.85278351
851,75,1,2,1,2,2,19,0.528768,2,396.2264151,44.48664236
852,125,1,4,3,2.5,3.5,20,0.1,1,242.4731183,44.45551639
853,125,1,4,3,2.5,3.5,20,0.2,1,495.6346541,44.13362858
854,125,1,4,3,2.5,3.5,20,0.15,1,373.9071957,44.04764264
855,75,1,2,1,2,2,13,0.132192,1,149.5956873,44.00356183
856,75,1,2.194863011,1,2.013456661,2.147592508,14,0.05,1,54.84522207,43.97147433
857,75,1,2.194863011,1,2.013456661,2.147592508,8,0.15,1,292.6174497,43.73579125
858,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,14,0.2,1,381.3871817,43.56857047
859,75,1.5,3,1.5,2.5,2.5,22,0.066096,1,64.05933918,43.56299949
860,75,1,2,1,2,2,22,0.066096,1,46.40215198,43.2957274
861,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,20,0.1,1,139.5286195,42.93026708
862,75,1,2,1,2,2,13,0.264384,1,348.1182796,41.83713262
863,75,1,2.194863011,1,2.013456661,2.147592508,8,0.2,1,453.0201342,41.61125417
864,100,1,3,2,3.5,4,19,0.132192,1,215.198386,41.32555042
865,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,20,0.2,1,316.7676768,41.15422253
866,75,1,2,1,2,2,22,0.528768,2,497.6462677,39.26577375
867,75,1,2,1,2,2,16,0.264384,1,353.0598521,38.85639746
868,75,2.01967697,4.024214032,2.058780214,3.041373165,2.938031761,20,0.15,1,313.8790036,37.50544771
869,100,1,3,2,3.5,4,22,0.132192,1,260.0671141,36.94708195
870,75,1,2.194863011,1,2.013456661,2.147592508,14,0.1,1,195.9812458,36.23729635
871,75,1,2,1,2,2,16,0.132192,1,220.1342282,36.09991014
872,75,1,2,1,2,2,19,0.264384,1,377.1043771,35.89607087
873,75,1,2.194863011,1,2.013456661,2.147592508,20,0.05,1,74.24242424,35.29386816
874,75,1,2,1,2,2,19,0.132192,1,221.7741935,34.0058606
875,75,1,2.194863011,1,2.013456661,2.147592508,14,0.15,1,367.003367,33.65381961
876,75,1,2,1,2,2,22,0.264384,1,475.4539341,31.64280173
877,75,1,2,1,2,2,22,0.132192,1,295.257181,29.43749993
878,75,1,2.194863011,1,2.013456661,2.147592508,20,0.1,1,256.8166555,29.40258926
879,75,1,2.194863011,1,2.013456661,2.147592508,20,0.15,1,425.0334672,28.45439457
880,75,1,2.194863011,1,2.013456661,2.147592508,22,0.178469302,1,476.59,28.11481807
881,75,1.253690988,2.18651821,1.153998739,2.041811185,2.281945242,22,0.242474858,2,304.9283807,39.34399717
882,75,2.999434865,5.885792798,2.999981744,3.998201337,3.976055455,20.96348771,0.166720571,2,30.20730503,94.48617909
883,100,2.998118492,2.001855995,1.5,3.000964272,3.500983081,19.01407164,0.074108306,1,65.64337035,73.95377562
884,125,1.133846581,4.104441538,3,2.551043011,3.550103437,6.390758847,0.050698895,1,60.65088757,85.57289048
885,100,1.988997389,4.967420955,2.999999409,2.005715564,2.49205898,13.02193868,1.052566941,2,258.5914298,117.2838806
886,125,2.494597918,5.996703776,1.27435151,3.736411161,2.064123078,19.12431467,0.528766709,2,44.88188976,142.9715619
887,150,2.51072006,3,2.99999952,2.99469775,2.000000102,9.919498818,0.528767786,2,86.5064695,172.9682205
888,175,1.074674909,5.999992555,2.424421547,3.000308385,2.427695034,9.441822058,1.057534257,2,45.89735208,239.0679302
